Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lathu,07-03-2021 16:00,00:00:06,Autoplayed: user action: None; ,Zindagi in Short: Season 1_hook_02_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:06,00:00:06,IN (India)
Lathu,07-03-2021 15:28,00:30:49,Autoplayed: user action: Unspecified; ,Indoo Ki Jawani,,OnePlus Q1 Series Smart TV,00:34:34,Not latest view,IN (India)
Lathu,07-03-2021 10:22,00:54:18,,Next in Fashion: Season 1: The Finale (Episode 10),,OnePlus Q1 Series Smart TV,00:54:22,00:54:22,IN (India)
Lathu,07-03-2021 09:35,00:44:23,,Next in Fashion: Season 1: Denim (Episode 9),,OnePlus Q1 Series Smart TV,00:44:58,00:44:58,IN (India)
Lathu,07-03-2021 09:34,00:01:20,,Next in Fashion: Season 1: Military (Episode 8),,OnePlus Q1 Series Smart TV,00:45:51,00:45:51,IN (India)
Lathu,07-03-2021 06:36,00:44:33,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Military (Episode 8),,OnePlus Q1 Series Smart TV,00:44:33,Not latest view,IN (India)
Lathu,06-03-2021 16:36,00:00:25,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Activewear (Episode 7),,OnePlus Q1 Series Smart TV,00:46:02,00:46:02,IN (India)
Lathu,06-03-2021 15:19,00:45:15,,The Girl on the Train,,Apple iPhone 8 Plus (GSM),01:54:57,01:54:57,IN (India)
Lathu,06-03-2021 10:32,01:00:52,,The Girl on the Train,,Apple iPhone 8 Plus (GSM),01:05:46,Not latest view,IN (India)
Lathu,05-03-2021 19:07,00:31:52,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Activewear (Episode 7),,OnePlus Q1 Series Smart TV,00:45:38,Not latest view,IN (India)
Lathu,05-03-2021 18:24,00:42:43,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Rock (Episode 6),,OnePlus Q1 Series Smart TV,00:47:32,00:47:32,IN (India)
Lathu,05-03-2021 17:55,00:28:03,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Underwear (Episode 5),,OnePlus Q1 Series Smart TV,00:48:17,00:48:17,IN (India)
Lathu,05-03-2021 17:44,00:10:13,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Streetwear (Episode 4),,OnePlus Q1 Series Smart TV,00:48:39,00:48:39,IN (India)
Lathu,05-03-2021 17:43,00:00:59,Autoplayed: user action: None; ,Indoo Ki Jawani_hook_05_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:59,00:00:59,IN (India)
Lathu,05-03-2021 14:55,00:03:04,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Streetwear (Episode 4),,OnePlus Q1 Series Smart TV,00:38:28,Not latest view,IN (India)
Lathu,05-03-2021 14:55,00:00:05,Autoplayed: user action: None; ,Glow Up: Season 2 - Go Time,TEASER_TRAILER,OnePlus Q1 Series Smart TV,00:00:05,00:00:05,IN (India)
Lathu,04-03-2021 18:46,00:35:25,,Next in Fashion: Season 1: Streetwear (Episode 4),,OnePlus Q1 Series Smart TV,00:35:25,Not latest view,IN (India)
Lathu,04-03-2021 18:28,00:00:14,Autoplayed: user action: None; ,Next in Fashion: Season 1: Streetwear (Episode 4),,OnePlus Q1 Series Smart TV,00:00:17,Not latest view,IN (India)
Lathu,04-03-2021 17:36,00:49:29,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: The Suit (Episode 3),,OnePlus Q1 Series Smart TV,00:47:39,00:47:39,IN (India)
Lathu,04-03-2021 17:28,00:08:00,,Next in Fashion: Season 1: Prints & Patterns (Episode 2),,OnePlus Q1 Series Smart TV,00:48:19,00:48:19,IN (India)
Lathu,04-03-2021 15:36,00:06:03,,Next in Fashion: Season 1: Prints & Patterns (Episode 2),,OnePlus Q1 Series Smart TV,00:40:19,Not latest view,IN (India)
Lathu,04-03-2021 15:14,00:17:17,,Next in Fashion: Season 1: Prints & Patterns (Episode 2),,OnePlus Q1 Series Smart TV,00:34:17,Not latest view,IN (India)
Lathu,04-03-2021 15:02,00:11:49,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Red Carpet (Episode 1),,OnePlus Q1 Series Smart TV,00:48:17,00:48:17,IN (India)
Lathu,03-03-2021 15:39,00:26:36,Autoplayed: user action: Unspecified; ,Next in Fashion: Season 1: Red Carpet (Episode 1),,OnePlus Q1 Series Smart TV,00:36:28,Not latest view,IN (India)
Lathu,03-03-2021 10:52,00:08:18,,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,DefaultWidevineAndroidPhone,00:09:03,Not latest view,IN (India)
Lathu,03-03-2021 10:51,00:00:02,,Dream Home Makeover: Season 2: Midcentury Makeover (Episode 2),,DefaultWidevineAndroidPhone,00:16:13,00:16:13,IN (India)
Lathu,02-03-2021 18:33,00:03:32,,Zindagi in Short: Season 1: Thappad (Episode 6),,iPad4 3G GSM,00:03:33,00:03:33,IN (India)
Lathu,02-03-2021 18:16,00:17:08,,Zindagi in Short: Season 1: Sunny Side Upar (Episode 3),,iPad4 3G GSM,00:17:08,00:17:08,IN (India)
Lathu,02-03-2021 18:03,00:12:43,,Zindagi in Short: Season 1: Chhaju Ke Dahi Bhalle (Episode 5),,iPad4 3G GSM,00:12:34,00:12:34,IN (India)
Lathu,02-03-2021 17:47,00:15:21,,Zindagi in Short: Season 1: Swaaha (Episode 7),,iPad4 3G GSM,00:15:22,00:15:22,IN (India)
Lathu,01-03-2021 15:22,00:16:08,Autoplayed: user action: None; ,Dream Home Makeover: Season 2: Midcentury Makeover (Episode 2),,OnePlus Q1 Series Smart TV,00:16:12,Not latest view,IN (India)
Lathu,01-03-2021 14:53,00:26:17,,Dream Home Makeover: Season 2: Luxury Estate (Episode 1),,OnePlus Q1 Series Smart TV,00:26:17,00:26:17,IN (India)
Lathu,01-03-2021 14:53,00:00:07,Autoplayed: user action: None; ,Season 2 Trailer: Dream Home Makeover,TRAILER,OnePlus Q1 Series Smart TV,00:00:07,00:00:07,IN (India)
Lathu,01-03-2021 14:52,00:00:08,Autoplayed: user action: None; ,Interior Design Masters: Season 1 - 3 Act Snackable,TRAILER,OnePlus Q1 Series Smart TV,00:00:08,00:00:08,IN (India)
Lathu,01-03-2021 14:52,00:00:17,Autoplayed: user action: None; ,Season 1 Trailer: Get Organized with The Home Edit,TRAILER,OnePlus Q1 Series Smart TV,00:00:17,00:00:17,IN (India)
Lathu,01-03-2021 14:50,00:01:18,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,HOOK,OnePlus Q1 Series Smart TV,00:01:18,00:01:18,IN (India)
Lathu,01-03-2021 14:50,00:00:12,Autoplayed: user action: None; ,Red_hook_04_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:12,00:00:12,IN (India)
Lathu,01-03-2021 14:49,00:00:07,Autoplayed: user action: None; ,The Silence (Trailer),TRAILER,OnePlus Q1 Series Smart TV,00:00:07,00:00:07,IN (India)
Lathu,01-03-2021 14:49,00:00:42,Autoplayed: user action: None; ,FABULOUSLIVESOFBOLLYWOODWIVES_S1_CLIP_GENRE,HOOK,OnePlus Q1 Series Smart TV,00:00:42,00:00:42,IN (India)
Lathu,24-02-2021 15:03,00:13:08,,Fabulous Lives of Bollywood Wives: Season 1: Of Waltzes and Water Bras (Episode 1),,OnePlus Q1 Series Smart TV,00:13:08,00:13:08,IN (India)
Lathu,24-02-2021 14:48,00:13:42,,Fabulous Lives of Bollywood Wives: Season 1: Werk it! (Episode 2),,OnePlus Q1 Series Smart TV,00:34:05,00:34:05,IN (India)
Lathu,24-02-2021 14:47,00:00:06,Autoplayed: user action: Unspecified; ,Fabulous Lives of Bollywood Wives: Season 1: Feelings and Fillers (Episode 4),,OnePlus Q1 Series Smart TV,00:24:31,00:24:31,IN (India)
Lathu,24-02-2021 14:46,00:00:39,Autoplayed: user action: Unspecified; ,Glow Up: Season 2: Ad Campaign (Episode 1),,OnePlus Q1 Series Smart TV,00:00:39,00:00:39,IN (India)
Lathu,24-02-2021 14:45,00:00:17,Autoplayed: user action: Unspecified; ,Keeping Up with the Kardashians: Season 4: The Wedding (Episode 1),,OnePlus Q1 Series Smart TV,00:00:17,00:00:17,IN (India)
Lathu,24-02-2021 14:44,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Bombay Begums,TRAILER,OnePlus Q1 Series Smart TV,00:00:04,Not latest view,IN (India)
Lathu,24-02-2021 14:37,00:00:03,Autoplayed: user action: None; ,Eerie,,OnePlus Q1 Series Smart TV,00:00:03,00:00:03,IN (India)
Lathu,24-02-2021 14:36,00:00:05,Autoplayed: user action: None; ,Sinister 2,,OnePlus Q1 Series Smart TV,00:00:05,00:00:05,IN (India)
Lathu,24-02-2021 14:36,00:00:03,Autoplayed: user action: None; ,The Nun,,OnePlus Q1 Series Smart TV,00:00:03,00:00:03,IN (India)
Lathu,24-02-2021 14:36,00:00:04,Autoplayed: user action: None; ,The Ritual,,OnePlus Q1 Series Smart TV,00:00:04,00:00:04,IN (India)
Lathu,24-02-2021 14:36,00:00:04,Autoplayed: user action: None; ,The Influence,,OnePlus Q1 Series Smart TV,00:00:04,00:00:04,IN (India)
Lathu,24-02-2021 14:35,00:00:01,Autoplayed: user action: None; ,Paranormal Activity 4,,OnePlus Q1 Series Smart TV,00:00:01,00:00:01,IN (India)
Lathu,24-02-2021 14:33,00:01:33,Autoplayed: user action: Unspecified; ,The Silence,,OnePlus Q1 Series Smart TV,00:01:33,00:01:33,IN (India)
Lathu,24-02-2021 14:32,00:00:03,Autoplayed: user action: None; ,The Silence,,OnePlus Q1 Series Smart TV,00:00:03,Not latest view,IN (India)
Lathu,24-02-2021 14:32,00:00:09,Autoplayed: user action: None; ,The Maid,,OnePlus Q1 Series Smart TV,00:00:09,00:00:09,IN (India)
Lathu,24-02-2021 14:30,00:01:13,Autoplayed: user action: Unspecified; ,Sabrina,,OnePlus Q1 Series Smart TV,00:01:13,00:01:13,IN (India)
Lathu,24-02-2021 14:30,00:00:02,Autoplayed: user action: None; ,Chilling Adventures of Sabrina: Part 1: Chapter One: October Country (Episode 1),,OnePlus Q1 Series Smart TV,00:00:02,00:00:02,IN (India)
Lathu,24-02-2021 14:29,00:00:03,Autoplayed: user action: None; ,House at the End of the Street,,OnePlus Q1 Series Smart TV,00:00:03,00:00:03,IN (India)
Lathu,24-02-2021 12:07,00:14:28,,Fabulous Lives of Bollywood Wives: Season 1: Feelings and Fillers (Episode 4),,OnePlus Q1 Series Smart TV,00:24:25,Not latest view,IN (India)
Lathu,24-02-2021 11:42,00:04:18,Autoplayed: user action: Unspecified; ,Fabulous Lives of Bollywood Wives: Season 1: Feelings and Fillers (Episode 4),,OnePlus Q1 Series Smart TV,00:04:26,Not latest view,IN (India)
Lathu,24-02-2021 11:11,00:30:15,,"Fabulous Lives of Bollywood Wives: Season 1: Crabs, Claws and a Catfight (Episode 3)",,OnePlus Q1 Series Smart TV,00:30:31,00:30:31,IN (India)
Lathu,24-02-2021 11:10,00:00:20,Autoplayed: user action: None; ,Trailer: I Care a Lot,TRAILER,OnePlus Q1 Series Smart TV,00:00:20,00:00:20,IN (India)
Lathu,24-02-2021 11:09,00:00:04,Autoplayed: user action: Unspecified; ,To All The Boys: Always And Forever,,OnePlus Q1 Series Smart TV,00:00:04,00:00:04,IN (India)
Lathu,24-02-2021 11:09,00:00:03,Autoplayed: user action: None; ,Pitta Kathalu: Season 1: Ramula (Episode 1),,OnePlus Q1 Series Smart TV,00:15:13,00:15:13,IN (India)
Lathu,24-02-2021 05:49,00:07:20,Autoplayed: user action: Unspecified; ,The Big Day: Collection 1: All You Need Is Love (Episode 3),,OnePlus Q1 Series Smart TV,00:15:53,00:15:53,IN (India)
Lathu,23-02-2021 19:40,00:08:43,,The Big Day: Collection 1: All You Need Is Love (Episode 3),,Apple iPhone SE Gen 2 iPhone,00:08:34,Not latest view,IN (India)
Lathu,23-02-2021 19:33,00:07:34,,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,Apple iPhone SE Gen 2 iPhone,00:41:48,Not latest view,IN (India)
Lathu,23-02-2021 15:36,00:02:46,,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,Apple iPhone SE Gen 2 iPhone,00:36:14,Not latest view,IN (India)
Lathu,23-02-2021 15:15,00:05:03,,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,Apple iPhone SE Gen 2 iPhone,00:33:27,Not latest view,IN (India)
Lathu,22-02-2021 16:00,00:14:27,Autoplayed: user action: Unspecified; ,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,OnePlus Q1 Series Smart TV,00:29:28,Not latest view,IN (India)
Lathu,22-02-2021 13:03,00:14:12,,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,OnePlus Q1 Series Smart TV,00:15:01,Not latest view,IN (India)
Lathu,22-02-2021 12:50,00:11:36,Autoplayed: user action: Unspecified; ,The Big Day: Collection 1: Love Is in the Details (Episode 1),,OnePlus Q1 Series Smart TV,00:39:38,Not latest view,IN (India)
Lathu,21-02-2021 20:02,00:00:13,Autoplayed: user action: None; ,Lucifer: Season 3_hook_primary_16x9,HOOK,Apple iPhone 8 Plus (GSM),00:00:13,00:00:13,IN (India)
Lathu,21-02-2021 19:24,00:33:43,,Lucifer: Season 5: Spoiler Alert (Episode 8),,Apple iPhone 8 Plus (GSM),01:00:37,01:00:37,IN (India)
Lathu,21-02-2021 18:55,00:27:29,,Lucifer: Season 5: Our Mojo (Episode 7),,Apple iPhone 8 Plus (GSM),00:54:14,00:54:14,IN (India)
Lathu,21-02-2021 18:11,00:41:40,,Lucifer: Season 5: BlueBallz (Episode 6),,Apple iPhone 8 Plus (GSM),00:54:33,00:54:33,IN (India)
Lathu,21-02-2021 17:26,00:43:11,,Lucifer: Season 5: Detective Amenadiel (Episode 5),,Apple iPhone 8 Plus (GSM),00:54:02,00:54:02,IN (India)
Lathu,21-02-2021 17:18,00:07:29,,Lucifer: Season 5: It Never Ends Well for the Chicken (Episode 4),,Apple iPhone 8 Plus (GSM),00:53:46,00:53:46,IN (India)
Lathu,21-02-2021 17:17,00:00:55,,Lucifer: Season 5: It Never Ends Well for the Chicken (Episode 4),,Apple iPhone 8 Plus (GSM),00:09:49,Not latest view,IN (India)
Lathu,21-02-2021 17:12,00:24:35,,The Big Day: Collection 1: Love Is in the Details (Episode 1),,DefaultWidevineAndroidPhone,00:24:35,Not latest view,IN (India)
Lathu,21-02-2021 17:11,00:00:17,,To All The Boys: Always And Forever,,DefaultWidevineAndroidPhone,00:00:07,Not latest view,IN (India)
Lathu,21-02-2021 16:55,00:08:13,,Lucifer: Season 5: It Never Ends Well for the Chicken (Episode 4),,Apple iPhone 8 Plus (GSM),00:08:43,Not latest view,IN (India)
Lathu,21-02-2021 15:08,00:45:34,,Lucifer: Season 5: ¡Diablo! (Episode 3),,Apple iPhone 8 Plus (GSM),00:52:43,00:52:43,IN (India)
Lathu,21-02-2021 07:36,00:00:27,,Lucifer: Season 5: ¡Diablo! (Episode 3),,Apple iPhone 8 Plus (GSM),00:00:38,Not latest view,IN (India)
Lathu,21-02-2021 06:18,00:47:30,,Lucifer: Season 5: Lucifer! Lucifer! Lucifer! (Episode 2),,Apple iPhone 8 Plus (GSM),00:55:50,00:55:50,IN (India)
Lathu,21-02-2021 05:57,00:15:31,,Lucifer: Season 5: Really Sad Devil Guy (Episode 1),,Apple iPhone 8 Plus (GSM),00:49:55,00:49:55,IN (India)
Lathu,20-02-2021 13:30,00:30:04,,Lucifer: Season 5: Really Sad Devil Guy (Episode 1),,Apple iPhone 8 Plus (GSM),00:33:34,Not latest view,IN (India)
Lathu,20-02-2021 12:28,00:50:39,,Lucifer: Season 4: Who's da New King of Hell? (Episode 10),,Apple iPhone 8 Plus (GSM),00:53:19,00:53:19,IN (India)
Lathu,20-02-2021 12:02,00:25:29,,Lucifer: Season 4: Save Lucifer (Episode 9),,Apple iPhone 8 Plus (GSM),00:49:40,00:49:40,IN (India)
Lathu,20-02-2021 11:25,00:20:31,,Lucifer: Season 4: Save Lucifer (Episode 9),,Apple iPhone 8 Plus (GSM),00:21:31,Not latest view,IN (India)
Lathu,20-02-2021 10:57,00:21:28,,Lucifer: Season 4: Super Bad Boyfriend (Episode 8),,Apple iPhone 8 Plus (GSM),00:50:20,00:50:20,IN (India)
Lathu,20-02-2021 10:04,00:27:02,,Lucifer: Season 4: Super Bad Boyfriend (Episode 8),,Apple iPhone 8 Plus (GSM),00:28:32,Not latest view,IN (India)
Lathu,20-02-2021 09:15,00:40:51,,Lucifer: Season 4: Devil Is as Devil Does (Episode 7),,Apple iPhone 8 Plus (GSM),00:47:31,00:47:31,IN (India)
Lathu,20-02-2021 09:02,00:08:40,,Lucifer: Season 4: Orgy Pants to Work (Episode 6),,Apple iPhone 8 Plus (GSM),00:48:39,00:48:39,IN (India)
Lathu,19-02-2021 17:03,00:13:54,,Pitta Kathalu: Season 1: Ramula (Episode 1),,Apple iPhone 8 Plus (GSM),00:15:14,Not latest view,IN (India)
Lathu,19-02-2021 16:03,00:17:40,,Lucifer: Season 4: Orgy Pants to Work (Episode 6),,Apple iPhone 8 Plus (GSM),00:38:39,Not latest view,IN (India)
Lathu,19-02-2021 15:57,00:00:37,,Lucifer: Season 4: Orgy Pants to Work (Episode 6),,Apple iPhone 8 Plus (GSM),00:20:46,Not latest view,IN (India)
Lathu,19-02-2021 15:26,00:19:40,,Lucifer: Season 4: Orgy Pants to Work (Episode 6),,Apple iPhone 8 Plus (GSM),00:19:59,Not latest view,IN (India)
Lathu,19-02-2021 15:10,00:14:44,,Lucifer: Season 4: Expire Erect (Episode 5),,Apple iPhone 8 Plus (GSM),00:48:51,00:48:51,IN (India)
Lathu,19-02-2021 15:00,00:02:15,,Lucifer: Season 4: Expire Erect (Episode 5),,Apple iPhone 8 Plus (GSM),00:33:47,Not latest view,IN (India)
Lathu,19-02-2021 14:51,00:00:16,,Sex Education: Season 1: Episode 1,,iPad4 3G GSM,00:13:35,00:13:35,IN (India)
Lathu,19-02-2021 14:07,00:27:51,,Lucifer: Season 4: Expire Erect (Episode 5),,Apple iPhone 8 Plus (GSM),00:31:32,Not latest view,IN (India)
Lathu,19-02-2021 13:22,00:40:34,,Lucifer: Season 4: All About Eve (Episode 4),,Apple iPhone 8 Plus (GSM),00:47:24,00:47:24,IN (India)
Lathu,19-02-2021 13:05,00:22:40,,To All The Boys: Always And Forever,,iPad4 3G GSM,00:22:41,Not latest view,IN (India)
Lathu,19-02-2021 12:21,00:43:26,,"Lucifer: Season 4: O, Ye of Little Faith, Father (Episode 3)",,Apple iPhone 8 Plus (GSM),00:47:56,00:47:56,IN (India)
Lathu,19-02-2021 12:09,00:12:16,,Lucifer: Season 4: Somebody’s Been Reading Dante’s Inferno (Episode 2),,Apple iPhone 8 Plus (GSM),00:48:17,00:48:17,IN (India)
Lathu,19-02-2021 11:29,00:32:51,,Lucifer: Season 4: Somebody’s Been Reading Dante’s Inferno (Episode 2),,Apple iPhone 8 Plus (GSM),00:35:21,Not latest view,IN (India)
Lathu,19-02-2021 10:40,00:45:31,,Lucifer: Season 4: Everything's Okay (Episode 1),,Apple iPhone 8 Plus (GSM),00:47:11,00:47:11,IN (India)
Lathu,19-02-2021 10:40,00:00:11,,Lucifer: Season 1: Pilot (Episode 1),,Apple iPhone 8 Plus (GSM),00:00:41,00:00:41,IN (India)
Lathu,19-02-2021 10:38,00:01:00,Autoplayed: user action: None; ,Lucifer: Season 2_hook_primary_16x9,HOOK,Apple iPhone 8 Plus (GSM),00:00:59,00:00:59,IN (India)
Lathu,19-02-2021 10:37,00:01:15,Autoplayed: user action: None; ,Season 1 Trailer: Dark Desire,TRAILER,Apple iPhone 8 Plus (GSM),00:01:15,00:01:15,IN (India)
Lathu,19-02-2021 09:48,00:01:40,Autoplayed: user action: None; ,Trailer: Namaste Wahala,TRAILER,Apple iPhone 8 Plus (GSM),00:01:40,00:01:40,IN (India)
Lathu,19-02-2021 09:17,00:28:35,,The Big Day: Collection 1: All You Need Is Love (Episode 3),,Apple iPhone 8 Plus (GSM),00:33:53,Not latest view,IN (India)
Lathu,19-02-2021 08:03,00:40:58,,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,Apple iPhone 8 Plus (GSM),00:41:50,Not latest view,IN (India)
Lathu,19-02-2021 07:55,00:08:32,,The Big Day: Collection 1: Love Is in the Details (Episode 1),,Apple iPhone 8 Plus (GSM),00:39:37,Not latest view,IN (India)
Lathu,19-02-2021 04:24,00:30:55,,The Big Day: Collection 1: Love Is in the Details (Episode 1),,Apple iPhone 8 Plus (GSM),00:31:05,Not latest view,IN (India)
Lathu,19-02-2021 04:23,00:01:02,Autoplayed: user action: None; ,THEBIGDAY_S1_CLIP_SUPPORTINGCHARACTER,HOOK,Apple iPhone 8 Plus (GSM),00:01:02,Not latest view,IN (India)
Lathu,18-02-2021 16:09,00:33:16,,The White Tiger,,Apple iPhone 8 Plus (GSM),02:01:39,Not latest view,IN (India)
Lathu,18-02-2021 14:30,00:24:54,,The White Tiger,,Apple iPhone 8 Plus (GSM),01:22:33,Not latest view,IN (India)
Lathu,18-02-2021 13:03,00:51:39,,The White Tiger,,Apple iPhone 8 Plus (GSM),00:52:29,Not latest view,IN (India)
Lathu,18-02-2021 13:01,00:02:07,Autoplayed: user action: None; ,Trailer: The White Tiger,TRAILER,Apple iPhone 8 Plus (GSM),00:02:07,00:02:07,IN (India)
Shreya,17-04-2021 14:12,00:01:24,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 4: The Last Ride (Episode 15),,OnePlus Q1 Series Smart TV,00:01:59,00:01:59,IN (India)
Shreya,17-04-2021 13:55,00:13:22,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 4: Serve & Protect (Episode 14),,OnePlus Q1 Series Smart TV,00:21:35,00:21:35,IN (India)
Shreya,17-04-2021 13:55,00:00:08,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_04_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:08,00:00:08,IN (India)
Shreya,17-04-2021 13:53,00:02:02,,Trailer: Ajeeb Daastaans,TRAILER,OnePlus Q1 Series Smart TV,00:02:02,00:02:02,IN (India)
Shreya,17-04-2021 06:21,00:00:08,Autoplayed: user action: None; ,Teaser: Ajeeb Daastaans,TEASER_TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,IN (India)
Shreya,17-04-2021 06:21,00:00:07,Autoplayed: user action: None; ,Zindagi in Short: Season 1_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,IN (India)
Shreya,16-04-2021 14:14,00:42:13,Autoplayed: user action: User_Interaction; ,The Bold Type: Season 1: The Breast Issue (Episode 6),,OnePlus Q1 Series Smart TV,00:41:08,00:41:08,IN (India)
Shreya,16-04-2021 14:00,00:13:33,Autoplayed: user action: User_Interaction; ,The Bold Type: Season 1: No Feminism in the Champagne Room (Episode 5),,OnePlus Q1 Series Smart TV,00:41:40,00:41:40,IN (India)
Shreya,16-04-2021 13:15,00:16:30,Autoplayed: user action: User_Interaction; ,The Social Dilemma,,OnePlus Q1 Series Smart TV,00:16:30,00:16:30,IN (India)
Shreya,16-04-2021 13:15,00:00:01,Autoplayed: user action: None; ,Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 1 (Episode 1),,OnePlus Q1 Series Smart TV,00:00:01,00:00:01,IN (India)
Shreya,16-04-2021 13:12,00:02:15,,Inside Bill's Brain: Decoding Bill Gates (Trailer),TRAILER,OnePlus Q1 Series Smart TV,00:02:15,00:02:15,IN (India)
Shreya,16-04-2021 13:12,00:00:06,Autoplayed: user action: None; ,Formula 1: Drive to Survive: Season 3: Clip: High Context,HOOK,OnePlus Q1 Series Smart TV,00:00:06,00:00:06,IN (India)
Shreya,16-04-2021 13:12,00:00:12,Autoplayed: user action: None; ,Trailer: The Social Dilemma,TRAILER,OnePlus Q1 Series Smart TV,00:00:12,00:00:12,IN (India)
Shreya,16-04-2021 13:11,00:00:05,Autoplayed: user action: None; ,Formula 1: Drive to Survive: Season 3: Clip: High Context,HOOK,OnePlus Q1 Series Smart TV,00:00:05,Not latest view,IN (India)
Shreya,15-04-2021 17:48,00:25:20,,The Bold Type: Season 1: No Feminism in the Champagne Room (Episode 5),,Chrome PC (Cadmium),00:28:09,Not latest view,IN (India)
Shreya,15-04-2021 17:48,00:00:04,Autoplayed: user action: User_Interaction; ,The Bold Type: Season 1: If You Can't Do It With Feeling (Episode 4),,Chrome PC (Cadmium),00:00:04,00:00:04,IN (India)
Shreya,15-04-2021 13:44,01:11:00,,Roohi,,OnePlus Q1 Series Smart TV,02:10:20,02:10:20,IN (India)
Shreya,15-04-2021 12:51,00:25:35,,Roohi,,OnePlus Q1 Series Smart TV,00:58:11,Not latest view,IN (India)
Shreya,15-04-2021 12:33,00:09:00,,Roohi,,OnePlus Q1 Series Smart TV,00:32:08,Not latest view,IN (India)
Shreya,15-04-2021 12:18,00:03:58,,Roohi,,OnePlus Q1 Series Smart TV,00:21:56,Not latest view,IN (India)
Shreya,15-04-2021 11:29,00:17:33,Autoplayed: user action: User_Interaction; ,Roohi,,OnePlus Q1 Series Smart TV,00:18:03,Not latest view,IN (India)
Shreya,15-04-2021 11:29,00:00:06,Autoplayed: user action: None; ,Uppena_hook_02_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:06,00:00:06,IN (India)
Shreya,12-04-2021 18:18,00:29:18,,The Bold Type: Season 1: The Woman Behind the Clothes (Episode 3),,Chrome PC (Cadmium),00:41:31,00:41:31,IN (India)
Shreya,12-04-2021 18:02,00:06:45,,Zindagi in Short: Season 1: Sunny Side Upar (Episode 3),,Chrome PC (Cadmium),00:06:45,00:06:45,IN (India)
Shreya,12-04-2021 18:00,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: The Serpent,TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,IN (India)
Shreya,12-04-2021 17:58,00:01:30,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:01:30,00:01:30,IN (India)
Shreya,12-04-2021 17:57,00:00:11,Autoplayed: user action: None; ,Black Mirror: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,IN (India)
Shreya,12-04-2021 17:51,00:00:34,Autoplayed: user action: None; ,Black Mirror: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:34,Not latest view,IN (India)
Shreya,12-04-2021 17:50,00:00:09,Autoplayed: user action: None; ,Season 1: Take Care,BONUS_VIDEO,Chrome PC (Cadmium),00:00:09,00:00:09,IN (India)
Shreya,12-04-2021 17:50,00:00:38,Autoplayed: user action: None; ,Season 1: Take Care,BONUS_VIDEO,Chrome PC (Cadmium),00:00:39,Not latest view,IN (India)
Shreya,12-04-2021 15:20,00:15:30,,The Bold Type: Season 1: The Woman Behind the Clothes (Episode 3),,Chrome PC (Cadmium),00:14:40,Not latest view,IN (India)
Shreya,12-04-2021 15:18,00:01:52,Autoplayed: user action: None; ,Season 1 Trailer: The Serpent,TRAILER,Chrome PC (Cadmium),00:01:52,Not latest view,IN (India)
Shreya,12-04-2021 12:54,00:25:43,,The Bold Type: Season 1: O Hell No (Episode 2),,Chrome PC (Cadmium),00:41:26,00:41:26,IN (India)
Shreya,12-04-2021 12:53,00:00:39,Autoplayed: user action: None; ,Season 1: Take Care,BONUS_VIDEO,Chrome PC (Cadmium),00:00:39,Not latest view,IN (India)
